HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 0
HC 1
HC 1
HC 1
HC 0
HC 1
HC 0
HC 1
HC 1
HC 1
HC 0
HC 0
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 0
HC 1
HC 0
HC 0
HC 0
HC 0
HC 1
HC 0
HC 1
HC 1
HC 0
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 0
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 0
HC 1
HC 0
HC 0
HC 0
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 0
HC 1
HC 0
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HC 0
HC 1
HC 1
HC 1
HC 1
HC 1
HC 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 0
HCF 0
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 1
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
HCF 0
HCF 1
HCF 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 1
RD 1
RD 0
RD 0
RD 1
RD 0
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 1
RD 1
RD 0
RD 0
RD 1
RD 1
RD 0
RD 1
RD 1
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 1
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
RD 0
